0,1,2,3
655,2,15309,0.84375
23,1,15453,0.875
16076,64,16744,0.96875
12639,2,16763,1.0
343,2,16786,0.90625
13953,8,16984,0.9375
68,2,4586,0.0625
1099,4,4991,0.09375
2,16,5026,0.03125
11319,16,45699,0.59375
8,8,47149,0.125
28,1,47497,0.15625
9215,12,66283,0.9375
15,8,66854,0.1875
7746,201,66895,1.0
10,5,67244,0.21875
10303,8,67492,0.875
8298,1,67853,0.375
25695,8,67891,0.3125
119,1,68097,0.25
18,32,68484,0.28125
6323,16,70256,0.34375
18186,38,70910,0.53125
26947,4,71001,0.5625
20490,32,71072,0.46875
22805,8,71085,0.96875
5543,32,71180,0.625
264,2,71242,0.40625
12108,64,71437,0.90625
10325,1,71603,0.65625
1646,8,71613,0.78125
18,1,71702,0.4375
11,1,71776,0.5
19915,16,72002,0.6875
18,2,72590,0.71875
19,4,72731,0.75
5730,8,73324,0.84375
28,1,73366,0.8125
7457,22,2620,0.4375
33,5,3094,0.03125
17,1,3140,0.0625
24,1,3639,0.09375
16901,256,3753,1.0
23,1,3801,0.125
15,1,3813,0.15625
5,4,3981,0.1875
9,8,5124,0.21875
5,32,5146,0.25
258,2,5167,0.28125
9183,16,5287,0.3125
160,32,5459,0.59375
52,2,5502,0.34375
6590,64,5973,0.375
11777,1,6164,0.75
2,1,6218,0.40625
9553,64,6331,0.71875
19422,1,14756,0.78125
6,4,15531,0.46875
6,4,15627,0.5
9686,219,18218,0.8125
28,4,18237,0.53125
16793,32,18422,0.9375
31,1,18522,0.5625
4,2,18574,0.625
9,8,18605,0.65625
9086,32,19217,0.6875
6976,4,30320,0.84375
116,32,37333,0.875
14,16,39131,0.90625
381,2,43683,0.96875
57,4,59351,0.03125
7958,128,59365,0.34375
9838,32,60722,0.84375
118,8,65100,0.09375
27414,32,65116,0.9375
51,64,65143,0.0625
46,2,65165,0.125
23900,20,65295,0.40625
66,16,65675,0.15625
16748,143,65697,0.375
128,16,65955,0.21875
109,32,65960,0.1875
9,1,66276,0.25
198,16,66607,0.3125
25,3,66766,0.28125
11266,256,66828,1.0
13808,2,66879,0.78125
211,1,105580,0.4375
16994,8,105712,0.46875
15410,8,117138,0.59375
10075,1,117300,0.65625
2023,11,117927,0.5
15325,32,118115,0.53125
7509,1,118149,0.5625
3,34,119070,0.625
268,32,119114,0.6875
17,4,126177,0.71875
74,64,126247,0.75
14,32,126853,0.8125
32,2,128282,0.90625
2,4,128323,0.875
7534,4,128715,0.96875
8215,32,4620,0.9375
65,1,4884,0.34375
22,1,5121,0.1875
9548,1,19964,0.75
30076,256,20033,1.0
54,2,20741,0.3125
12832,1,20849,0.59375
48,2,20941,0.28125
19,8,20963,0.15625
376,16,21057,0.4375
10753,32,21085,0.96875
21718,2,22682,0.65625
5,16,22724,0.09375
17,8,22948,0.125
16820,1,38589,0.8125
12120,4,38773,0.5625
71,3,39551,0.375
112,2,39697,0.40625
10192,2,40097,0.71875
10021,16,40676,0.90625
9687,4,40842,0.46875
10260,1,41061,0.78125
2,4,42574,0.0625
796,16,42723,0.6875
273,1,45659,0.5
2,16,45790,0.03125
5853,16,45904,0.875
16977,1,47588,0.53125
23,4,47708,0.21875
22066,1,47745,0.84375
314,4,48646,0.625
23,1,48742,0.25
1299,8,1287,0.03125
720,1,2050,0.46875
18415,16,2071,0.09375
14068,32,2098,0.125
96,1,2128,0.0625
14546,128,3165,0.96875
440,1,3648,0.1875
28,4,3655,0.15625
17,32,3836,0.21875
23136,64,3868,0.9375
911,8,3916,0.25
14,1,177051,0.28125
13712,64,177213,0.375
20,1,177258,0.3125
9,4,177353,0.34375
6308,1,177404,0.40625
35778,16,177428,0.5
42,32,177690,0.4375
9100,256,177894,1.0
12067,16,178310,0.5625
284,16,178319,0.53125
9974,4,178327,0.8125
121,2,178351,0.59375
33458,1,183503,0.71875
13430,16,183600,0.625
16,8,183814,0.65625
11372,8,184424,0.875
10660,32,184529,0.6875
16,1,184542,0.75
11,1,184567,0.78125
346,32,184653,0.84375
7,1,184717,0.90625
6612,1,4509,0.90625
35,1,4577,0.03125
54,4,4764,0.0625
8875,149,6560,0.15625
422,4,6570,0.09375
8,4,6685,0.125
7,2,9522,0.1875
2164,1,9526,0.59375
12,4,9539,0.21875
16652,7,9949,0.5625
721,8,11628,0.25
16226,6,14472,0.34375
7,8,14500,0.28125
29,17,15222,0.3125
52,32,15667,0.375
6125,8,15799,0.71875
9990,18,15846,0.40625
6568,1,22691,0.46875
16519,32,22884,0.9375
5,1,23163,0.4375
7,2,23603,0.5
10,2,23855,0.53125
51,16,24989,0.625
8795,32,25885,0.65625
6129,1,25977,0.6875
8160,1,29458,0.8125
14,4,29578,0.75
383,4,29892,0.78125
10,79,30124,0.84375
19,32,30231,0.875
5695,22,34893,0.96875
8061,32,37361,1.0
70,8,31936,0.03125
30,16,31987,0.0625
96,1,31997,0.09375
233,128,32082,0.84375
4213,2,32953,0.28125
29854,1,33629,0.71875
4506,4,33654,0.125
413,1,33709,0.21875
55,1,33819,0.15625
75,8,33853,0.1875
628,64,33872,0.5625
15,2,33929,0.25
62,32,33969,0.3125
162,32,34016,0.34375
502,2,34730,0.625
184,1,34732,0.375
2,4,37445,0.40625
7574,2,37511,0.46875
26,4,38073,0.4375
5362,128,38204,0.875
2,3,38447,0.5
542,8,38481,0.53125
7683,4,38499,0.8125
6533,2,38580,0.75
81,20,38740,0.59375
103,1,38999,0.65625
3,1,39018,0.6875
30,32,39341,0.78125
8,4,48737,0.90625
10253,20,48803,0.9375
8,1,54091,0.96875
13086,28,54097,1.0
38,64,3467,0.03125
27294,2,3687,0.28125
276,64,3816,0.1875
121,4,3963,0.0625
28476,32,4168,0.09375
4250,1,4222,0.125
8,1,4254,0.15625
976,15,4303,0.21875
15,10,4383,0.25
211,1,4427,0.3125
6981,8,5181,0.84375
75,1,6935,0.375
10,1,6955,0.34375
12607,5,6981,0.4375
7,2,7003,0.40625
9,8,7067,0.46875
6820,1,9479,0.5
39,1,9491,0.53125
91,1,19362,0.5625
50,1,19397,0.59375
11,16,19528,0.625
36,32,19691,0.65625
2,2,19998,0.6875
9407,1,20012,0.75
3285,6,20326,0.9375
51,22,20514,0.71875
82,2,20925,0.875
39,8,21031,0.78125
37,17,21163,0.8125
3,32,21430,0.96875
7,2,21450,0.90625
45,1,22057,1.0
2993,6,11815,0.71875
39,8,14008,0.03125
83,1,14733,0.0625
286,1,14813,0.09375
10218,32,14819,0.96875
9,1,15539,0.125
4,16,15553,0.15625
13217,16,17086,0.75
432,1,19094,0.5
4,2,19107,0.1875
6589,32,19162,0.65625
11,8,19424,0.21875
13,4,19695,0.25
7335,1,19762,0.3125
6900,22,20124,0.28125
24,8,20154,0.34375
148,2,20733,0.375
11350,117,20754,0.4375
18,16,22615,0.40625
6933,2,22808,0.53125
6552,32,22845,0.6875
12,16,22864,0.46875
23,7,22887,0.5625
9540,4,22920,0.84375
5512,8,22989,0.78125
30,114,23931,0.59375
39,5,23983,0.625
384,2,24020,0.8125
11625,32,24941,1.0
241,1,27412,0.875
40,7,27489,0.9375
7,19,27502,0.90625
85,4,33607,0.03125
17,4,33741,0.0625
28700,1,33848,0.375
234,1,33903,0.09375
4,4,35357,0.125
6,16,35425,0.15625
6,4,35467,0.1875
8829,8,35594,0.25
148,8,36083,0.21875
329,15,36198,0.28125
31,2,36513,0.3125
2,4,36580,0.34375
37,64,36670,0.40625
12263,32,37369,0.75
26273,256,37459,1.0
4,8,37890,0.4375
7,1,38064,0.46875
6880,2,38529,0.59375
17,1,38613,0.5
11,2,38641,0.53125
29595,32,38834,0.5625
12,8,39240,0.625
46,1,39640,0.65625
147,4,40073,0.6875
11,11,40511,0.71875
6197,16,41115,0.78125
18,2,41262,0.8125
192,2,41368,0.84375
24289,8,41430,0.96875
54,11,41550,0.875
19,6,41869,0.90625
6998,32,41920,0.9375
26879,17,4981,0.375
34284,1,4990,0.65625
20,4,5271,0.28125
29,16,5284,0.40625
10,1,5375,0.09375
61,32,5440,0.71875
861,9,5466,0.4375
22,18,7444,0.21875
83,9,7489,0.25
50,18,7537,0.5625
25207,64,7575,0.96875
9,33,7775,0.125
16,1,7810,0.15625
233,2,7951,0.59375
7581,256,7975,1.0
123,16,8043,0.8125
6,8,8076,0.0625
14830,128,8096,0.9375
51,1,8109,0.53125
38,2,8251,0.34375
67,16,8270,0.75
78,4,8294,0.1875
8639,16,9878,0.78125
8842,2,9937,0.6875
131,4,10388,0.46875
7,38,10460,0.03125
11657,8,10542,0.84375
288,1,12361,0.5
7636,4,12618,0.625
4045,191,12671,0.90625
14,3,12727,0.3125
9504,16,12865,0.875
15221,128,15926,0.90625
30812,1,15968,0.5625
18,32,16327,0.03125
92,1,16684,0.0625
4,16,16708,0.09375
499,1,16866,0.40625
105,8,16933,0.125
7770,128,17165,0.8125
23473,1,18271,0.5
12639,256,18617,1.0
14,1,18678,0.15625
7610,104,18722,0.21875
10645,2,18867,0.65625
11,3,18882,0.1875
15824,4,21015,0.75
8887,2,21164,0.28125
6761,256,21562,0.9375
37,8,21922,0.25
7626,128,24210,0.84375
183,1,25002,0.3125
18,4,25168,0.34375
12553,256,25793,0.96875
72,1,26078,0.375
14130,2,26148,0.46875
5,3,26241,0.4375
523,78,26839,0.59375
97,4,26886,0.53125
14,1,27081,0.625
11391,128,27169,0.875
6715,128,27210,0.6875
5940,2,27693,0.78125
1,32,27795,0.71875
33,1,9565,0.03125
9251,16,11407,0.5
11108,1,11491,0.40625
5,8,11538,0.0625
22586,32,11875,0.1875
8,1,12069,0.09375
451,6,12172,0.53125
202,2,12347,0.125
15105,17,12582,0.9375
157,8,12716,0.15625
4730,16,12729,0.3125
163,2,12747,0.21875
63,10,12857,0.25
13,1,12964,0.28125
34817,8,13336,0.375
37,1,13396,0.34375
3,41,13426,0.4375
29,1,13437,0.46875
24,1,13611,0.5625
13365,110,13738,1.0
11413,64,13854,0.96875
161,32,14322,0.59375
1884,10,14670,0.625
455,1,14801,0.65625
11291,2,15032,0.6875
16,4,15494,0.71875
15960,16,15558,0.75
4805,128,15631,0.84375
67,1,15782,0.78125
2683,8,16447,0.8125
10146,38,16982,0.90625
402,8,17070,0.875
17621,1,25200,0.8125
3808,64,25291,0.59375
11085,19,25327,0.0625
16,1,25355,0.03125
33,64,25410,0.09375
28,4,25557,0.125
16002,256,27426,1.0
15776,32,27786,0.625
200,1,29340,0.15625
2,8,29423,0.1875
110,16,29477,0.25
8303,1,29481,0.21875
13413,2,29493,0.5625
165,8,29562,0.3125
351,4,29587,0.28125
462,1,29597,0.34375
8,4,29664,0.375
16,8,29835,0.40625
873,1,30181,0.4375
488,1,30776,0.53125
11,2,30795,0.46875
59,1,30893,0.5
21,6,41581,0.65625
14320,256,47674,0.96875
47,4,47760,0.6875
14083,1,48961,0.875
23,2,49021,0.71875
10,18,49172,0.75
14943,20,49331,0.84375
1116,52,49364,0.78125
132,1,49477,0.90625
7712,1,49883,0.9375
5663,128,5288,0.28125
2,5,5387,0.03125
83,1,5400,0.46875
64,6,5445,0.0625
12,1,5500,0.09375
9345,256,5545,1.0
186,8,5633,0.125
116,64,6924,0.15625
317,2,7134,0.1875
108,32,7584,0.5625
3962,8,7632,0.78125
7078,4,7794,0.875
30,37,7856,0.21875
2115,4,7906,0.4375
6809,16,7918,0.25
20265,32,8069,0.75
3,2,8146,0.3125
1,1,8350,0.34375
8701,128,8446,0.96875
22440,8,8457,0.40625
72,32,8474,0.375
76,16,8496,0.5
2,1,8510,0.53125
88,4,8773,0.59375
6,1,8783,0.625
348,16,8968,0.8125
8,8,9595,0.65625
14,1,9637,0.6875
10,32,9666,0.71875
4915,16,9753,0.84375
44,15,14020,0.90625
870,8,14232,0.9375
8772,256,9355,0.9375
8,16,9440,0.0625
101,35,9489,0.6875
26,16,9533,0.03125
15,32,12483,0.09375
147,2,13113,0.125
12,16,13338,0.15625
13,4,13774,0.40625
12061,64,13924,0.78125
89,4,14268,0.1875
22,1,15097,0.25
7362,32,15111,0.21875
8707,16,16803,0.34375
11441,128,18819,0.96875
31273,1,18836,0.8125
16,64,18840,0.71875
15814,256,19081,1.0
7371,8,19106,0.65625
35,4,19172,0.28125
2,6,19433,0.3125
14001,128,19819,0.90625
10,4,19836,0.375
6519,4,20090,0.4375
4,19,20118,0.46875
20984,2,20158,0.59375
6194,2,20179,0.5
1,16,20220,0.53125
28162,16,20264,0.5625
11,1,20274,0.625
12,1,20303,0.75
7380,4,20441,0.84375
17540,4,20456,0.875
906,4,86721,0.3125
21,16,86793,0.03125
9478,4,87209,0.25
548,32,87309,0.125
42,8,87332,0.0625
4729,1,87421,0.53125
128,1,87467,0.09375
4,8,87602,0.15625
28,1,88153,0.1875
6542,16,88238,0.28125
8,32,88302,0.21875
4962,1,91573,0.34375
29,3,93260,0.375
50,4,94351,0.40625
82,1,95136,0.4375
6,8,95639,0.46875
12467,1,95665,0.71875
17,1,95803,0.5
184,24,95834,0.5625
585,31,97733,0.59375
52262,2,97909,0.90625
94,1,98750,0.65625
25576,4,98754,0.75
60,8,98796,0.625
6,2,99111,0.6875
22,26,99278,0.78125
19650,256,99555,1.0
2127,16,99702,0.8125
16,9,101583,0.84375
76,4,101665,0.875
1423,1,101782,0.9375
4,32,102022,0.96875
5934,8,2557,0.78125
59,4,4731,0.53125
14582,32,4747,0.9375
11485,2,5386,0.8125
35,8,5491,0.375
2,2,5514,0.0625
221,8,5564,0.75
6,2,5613,0.03125
8105,2,6471,0.5
52,25,6546,0.65625
648,3,7266,0.625
35,16,7294,0.34375
16,13,7340,0.5625
5074,64,7450,0.875
112,2,7557,0.21875
3,1,8010,0.15625
7561,128,9773,0.96875
17,4,9828,0.125
20099,32,9878,1.0
178,1,10186,0.25
17,8,10232,0.28125
25985,8,10264,0.90625
6348,7,10686,0.84375
226,1,11038,0.3125
7302,10,11248,0.4375
63,16,11419,0.71875
5,4,11708,0.1875
163,4,11818,0.6875
953,16,11845,0.46875
54,16,14120,0.59375
197,4,14337,0.40625
18,4,15632,0.09375
10264,8,6265,0.09375
5612,10,6400,0.34375
15,1,6424,0.03125
15,1,6630,0.0625
9343,16,6885,0.8125
87,4,6913,0.125
191,16,6934,0.15625
12,1,7057,0.1875
9995,32,7157,0.65625
100,64,7252,0.21875
18943,16,7493,0.59375
60,4,7574,0.25
12806,16,7634,0.28125
12,4,7644,0.3125
13636,1,7681,0.78125
34465,2,7737,0.40625
19035,8,7766,0.4375
7,4,7884,0.375
9,64,7915,0.46875
7,10,8225,0.5
5,16,9191,0.53125
15,4,9202,0.5625
26,16,9321,0.625
6,8,9618,0.6875
76,6,9813,0.71875
5,19,9834,0.75
65,1,9863,0.84375
10151,128,10019,1.0
69,2,10426,0.875
286,8,10450,0.90625
24786,15,10748,0.9375
658,1,10880,0.96875
39295,32,3048,0.46875
113,71,3056,0.09375
3659,8,3377,0.21875
253,42,3404,0.40625
7634,1,11343,0.15625
46388,128,11400,1.0
117,1,12650,0.375
39,5,12690,0.3125
15842,8,12772,0.4375
2,16,12894,0.34375
5,1,12929,0.0625
23029,4,13740,0.25
101,1,13778,0.03125
17,1,14047,0.28125
19,1,14221,0.1875
12,1,19722,0.125
12462,4,19750,0.90625
22372,31,19801,0.9375
131,33,24582,0.5
26942,14,24591,0.59375
88,32,24598,0.53125
24,32,25149,0.5625
6,8,25353,0.625
30,1,25718,0.65625
23826,6,25744,0.6875
20,8,25783,0.71875
10480,256,25855,0.96875
5,8,26666,0.75
4,1,27144,0.78125
222,59,27475,0.84375
122,8,27505,0.8125
7491,62,27654,0.875
7398,8,97506,0.90625
257,2,97519,0.25
41,1,97619,0.03125
43227,10,97622,0.0625
2495,2,99342,0.6875
23874,16,99407,0.40625
4,1,100051,0.09375
103,1,100104,0.1875
105,3,100139,0.125
357,16,100334,0.15625
82,1,100647,0.34375
7392,256,101001,1.0
14838,4,101016,0.8125
431,16,101184,0.28125
21596,64,101216,0.21875
10137,64,101794,0.84375
7,1,101871,0.3125
17,4,102614,0.375
92,1,104001,0.46875
4,4,104201,0.4375
208,2,104229,0.5
180,8,104604,0.53125
10894,8,107926,0.65625
14219,16,108082,0.59375
4,2,108207,0.5625
22,6,108215,0.625
5745,33,108273,0.71875
8260,8,109438,0.75
14794,32,110111,0.9375
7,4,115928,0.78125
141,4,117066,0.875
266,1,123773,0.96875
11727,128,11718,0.90625
16191,64,11748,0.96875
9,1,13770,0.03125
5,3,13845,0.125
10895,8,13918,0.625
21,8,14104,0.34375
6921,16,14334,0.75
18457,2,14612,0.84375
2494,20,14923,0.59375
493,4,15014,0.71875
33017,1,15041,0.9375
348,4,17223,0.53125
16728,128,19877,1.0
143,2,20838,0.5625
9916,16,21056,0.8125
10,1,21368,0.21875
14471,4,21605,0.5
21,2,21698,0.28125
115,1,24846,0.46875
4423,32,25046,0.65625
9537,8,31012,0.78125
175,4,31174,0.4375
11261,38,31320,0.875
13,16,31491,0.25
35,20,31516,0.375
22,1,31644,0.3125
10,1,31699,0.1875
5,8,31794,0.0625
505,1,31860,0.6875
124,4,31977,0.40625
2,1,34419,0.09375
6,14,34863,0.15625
42,1,37900,0.03125
1124,3,37967,0.0625
91,16,38284,0.09375
8,4,38523,0.125
97,1,38563,0.15625
2,32,39289,0.1875
9,16,39901,0.21875
237,4,43195,0.25
67,1,43464,0.28125
6953,8,43863,0.46875
4,37,43927,0.3125
7715,1,44114,0.4375
39,8,44280,0.34375
143,16,44367,0.375
29015,2,44511,0.53125
3,8,44766,0.40625
199,4,46751,0.5
8125,2,47594,0.5625
4,16,48031,0.59375
11032,4,48123,0.65625
8710,16,56541,0.75
45,64,56954,0.625
33394,32,56997,0.9375
127,16,57002,0.78125
2,16,57034,0.6875
15391,7,57164,0.71875
16018,256,57200,1.0
8,8,57394,0.84375
10,1,57403,0.8125
2,16,57434,0.875
10456,47,57468,0.90625
17,56,57493,0.96875
30,1,13956,0.03125
10535,1,14022,0.09375
30,13,14359,0.0625
110,8,14382,0.125
6992,2,14533,0.875
10887,4,14590,0.625
42,1,14623,0.15625
8931,128,14682,0.25
4546,8,14691,0.1875
35447,64,15062,0.59375
34,16,17858,0.21875
21,4,18639,0.28125
16483,8,21453,0.71875
17,2,21570,0.3125
719,1,37108,0.5625
18,2,37594,0.34375
10819,36,38508,0.96875
1,1,38581,0.375
381,2,39949,0.75
9226,1,43813,0.65625
4,32,43956,0.40625
72,2,44114,0.4375
8,8,44278,0.46875
16100,3,44544,0.53125
9683,23,44619,1.0
4259,64,44695,0.5
26,16,45757,0.6875
3347,81,45850,0.8125
52,4,46324,0.78125
6,1,46469,0.84375
407,8,47950,0.90625
10550,16,47966,0.9375
12149,2,3192,0.375
40,16,3199,0.03125
1,27,3236,0.46875
11167,152,3377,0.8125
9754,8,3650,0.65625
26550,128,3856,0.96875
60,1,3921,0.09375
20479,128,3959,1.0
44,1,3975,0.0625
17,32,4045,0.5
151,9,4975,0.125
7,1,5053,0.15625
102,22,5104,0.1875
5222,1,5152,0.6875
85,16,5300,0.25
16,16,5358,0.21875
6,1,5380,0.28125
9,16,7156,0.3125
15338,32,7221,0.53125
30,1,7425,0.40625
11,8,7436,0.34375
8238,2,7731,0.4375
13,32,14800,0.5625
119,64,14844,0.59375
7686,5,14893,0.625
8,32,18125,0.71875
13748,191,18141,0.9375
13,2,18263,0.75
2946,6,18298,0.78125
9005,28,18308,0.875
12,32,18580,0.84375
12287,1,18757,0.90625
129,8,14802,0.03125
14,16,16434,0.0625
35,8,16836,0.09375
1405,8,20071,0.65625
12185,1,20216,0.375
16340,32,20439,0.125
34,32,20577,0.15625
13,2,20950,0.1875
46,4,29358,0.21875
14495,8,29377,0.34375
64,1,29412,0.25
16,4,31405,0.28125
372,1,31551,0.3125
5521,128,31683,0.625
69,1,32321,0.40625
12016,256,32399,1.0
7992,4,32544,0.46875
13,2,33192,0.4375
31,34,38231,0.5
171,1,38257,0.53125
11615,51,38456,0.78125
13979,42,38508,0.5625
87,32,38667,0.59375
1322,2,38830,0.6875
326,32,38888,0.75
34,4,39026,0.71875
5820,32,44126,0.84375
2,1,44250,0.8125
30,32,44286,0.875
9731,4,44559,0.9375
36,1,45740,0.90625
8421,2,46404,0.96875
4698,2,4572,0.0625
15491,2,4615,0.375
180,16,4658,0.03125
26,14,4711,0.09375
7,32,5154,0.125
22,3,5287,0.15625
15,8,7233,0.1875
14906,86,7265,0.46875
23,16,7317,0.21875
158,1,7936,0.25
3,8,8024,0.28125
232,16,8057,0.5625
6,2,8059,0.3125
1474,64,8148,0.34375
5487,256,8268,0.96875
192,64,8982,0.40625
1066,2,9020,0.5
13,4,9038,0.4375
127,1,9292,0.53125
57,16,9460,0.59375
5442,32,9504,0.65625
12,10,9549,0.625
2008,2,9650,0.6875
12195,4,13087,0.75
5,4,13137,0.71875
5,3,13735,0.78125
2541,16,14606,0.84375
115,2,14706,0.8125
20499,8,14724,1.0
8421,1,14878,0.875
16,2,15072,0.90625
87,32,15177,0.9375
1078,1,5036,0.75
58556,1,5079,0.65625
11541,143,5154,0.9375
5184,4,5175,0.625
14905,1,5273,0.84375
11,2,5421,0.125
6,2,5484,0.0625
5624,1,5979,0.78125
147,16,5983,0.5625
31,2,6416,0.28125
584,2,6424,0.59375
46,18,7128,0.4375
23064,1,7328,0.71875
89,8,7386,0.5
32,4,7397,0.3125
8,1,7400,0.09375
12137,64,7418,0.96875
5909,32,7644,0.6875
40,8,7670,0.375
38,2,7705,0.34375
31,1,8087,0.25
18550,32,8194,0.90625
4,1,8615,0.03125
11144,128,8826,1.0
106,2,8828,0.46875
54,2,8845,0.40625
123,43,8899,0.53125
27,16,8902,0.21875
13604,18,10165,0.875
23,8,10175,0.1875
11551,16,10195,0.8125
13,32,10363,0.15625
69,3,8724,0.03125
26,64,13678,0.0625
15417,15,22015,1.0
140,8,22477,0.53125
18482,256,23008,0.875
4145,128,23466,0.84375
12,8,23499,0.09375
11817,64,27701,0.8125
18301,1,27761,0.125
41,1,27790,0.375
16,8,28779,0.15625
12,1,28799,0.1875
17,1,33601,0.21875
9511,192,33672,0.96875
5,16,34035,0.25
9,4,34115,0.28125
24371,4,34323,0.75
17713,1,34759,0.46875
8,8,34838,0.3125
39,4,34981,0.34375
50,8,35897,0.40625
30,4,35974,0.4375
5,1,36983,0.5
10186,4,36990,0.78125
7703,242,37174,0.9375
5,2,37207,0.5625
4937,8,37493,0.65625
384,32,37524,0.59375
78,4,37544,0.625
2,1,37712,0.6875
20570,4,38218,0.90625
29,16,38262,0.71875
4,64,5955,0.6875
6951,1,6061,0.5625
31,4,6203,0.03125
18,32,6233,0.0625
27,16,6498,0.09375
463,16,6525,0.125
11425,32,7736,0.65625
10682,16,7914,0.625
1049,1,7991,0.75
81,24,8010,0.71875
273,8,8142,0.15625
1876,32,8399,0.78125
22,8,8467,0.1875
9736,2,8573,0.53125
73,2,8910,0.59375
44867,16,8945,0.28125
14910,128,9241,1.0
4,1,9670,0.21875
15,4,9682,0.25
14632,1,9821,0.3125
3,32,9943,0.34375
10339,128,9978,0.96875
7589,32,10976,0.4375
10,8,10991,0.375
21389,6,11027,0.40625
625,1,11046,0.5
3259,8,11057,0.46875
338,4,11181,0.8125
8212,64,11204,0.84375
6626,32,11216,0.90625
7224,2,11336,0.875
8835,128,11417,0.9375
8,3,3351,0.03125
8,25,3360,0.0625
124,16,3456,0.28125
386,9,4310,0.09375
554,16,4444,0.59375
14,5,5125,0.125
17450,32,10321,0.75
13324,16,10800,0.15625
18566,1,10841,0.40625
6008,1,10906,0.34375
5924,27,10953,0.46875
6,1,10986,0.1875
26892,16,12163,0.21875
36235,153,12311,1.0
15,1,12491,0.25
89,2,12515,0.3125
6,8,12595,0.375
16,25,12779,0.4375
68,16,15836,0.5
14,2,15885,0.53125
503,8,16008,0.65625
296,1,16072,0.5625
43,8,16103,0.625
5,1,16138,0.6875
497,2,17521,0.71875
8,32,17604,0.78125
158,4,20033,0.8125
50,35,21513,0.84375
9286,16,21750,0.875
5006,128,22131,0.96875
33417,2,22724,0.90625
11605,32,23171,0.9375
168,1,4028,0.03125
20,1,4121,0.0625
12224,32,4147,0.875
10,4,4213,0.09375
81,32,4504,0.125
16459,32,4614,0.5625
138,8,4896,0.28125
223,44,5376,0.1875
4,16,5421,0.21875
9734,64,5453,0.625
26,64,5499,0.15625
13,8,5617,0.25
4565,3,5668,0.3125
18,4,5715,0.34375
27638,1,6277,0.5
11,3,6292,0.375
184,1,6308,0.40625
22,1,6404,0.4375
11,1,6409,0.46875
18,8,6489,0.53125
38,4,6770,0.59375
181,2,6897,0.65625
25,1,128821,0.6875
78,64,128851,0.71875
88,8,128908,0.75
56,2,129731,0.8125
2459,16,129769,0.84375
57,2,129805,0.78125
2,1,130068,0.90625
10710,4,130110,0.9375
8,16,130491,0.96875
2,32,130931,1.0
606,1,16189,0.0625
6,16,16222,0.1875
55,4,16452,0.03125
56,1,17042,0.125
6578,9,18019,0.21875
9,4,18308,0.15625
32606,71,18627,0.84375
48,1,22606,0.09375
32,1,22738,0.25
58464,2,23430,0.4375
2785,1,39842,0.28125
12783,1,39988,0.3125
15468,1,40941,0.96875
11,2,42283,0.34375
339,1,42329,0.46875
13907,4,42519,0.40625
90,8,42541,0.375
112,4,43642,0.5
1,8,43700,0.53125
3,1,43735,0.5625
10075,8,43825,0.59375
33,13,43841,0.625
41,1,43870,0.65625
134,15,44182,0.6875
12,8,44666,0.71875
15,11,45348,0.75
14066,1,45372,0.875
9235,16,45488,0.78125
9,64,45561,0.8125
2,7,45710,0.90625
29,2,45947,0.9375
5706,4,52489,1.0
66,64,10698,0.03125
10,1,10866,0.09375
576,4,11401,0.15625
103,1,11727,0.0625
260,4,14087,0.125
19,4,25258,0.1875
6246,64,25287,0.78125
39,16,25767,0.21875
279,4,43606,0.25
348,1,44856,0.84375
31,32,44923,0.28125
13,2,45325,0.3125
104,2,45938,0.375
223,2,46598,0.9375
83,1,46718,0.40625
149,32,46731,0.34375
32,8,46752,0.71875
104,1,50838,0.8125
8,8,50876,0.5
16,16,50912,0.4375
49,16,50924,0.46875
12270,10,51048,0.59375
26,34,51091,0.53125
279,2,51207,0.625
3416,1,51507,1.0
37,64,51662,0.5625
23116,32,51667,0.90625
7,64,51775,0.75
250,1,51803,0.65625
165,1,51815,0.6875
254,8,51944,0.875
106,16,52049,0.96875
14156,64,6928,0.59375
17,8,6989,0.03125
18748,1,7015,0.21875
112,8,7117,0.0625
76,1,7188,0.09375
48,1,7204,0.125
99,32,7251,0.15625
55,16,7301,0.1875
16923,4,7559,0.375
19969,1,7712,0.28125
46,2,7837,0.25
1,8,7922,0.3125
567,4,7961,0.75
6,21,8140,0.34375
150,2,8508,0.40625
141,16,8641,0.4375
442,1,8655,0.46875
7388,27,8673,0.625
28727,8,8692,0.78125
49,1,8717,0.5
24,32,8896,0.53125
12,16,8976,0.5625
10634,17,9485,0.65625
20,32,9502,0.6875
9,4,9539,0.71875
9,4,10011,0.8125
12051,1,10547,0.90625
11,1,10589,0.84375
6072,2,10634,0.96875
25,3,10689,0.875
1936,32,10701,0.9375
9,8,14125,1.0
5,8,2038,0.03125
27,16,24741,0.0625
40,1,24992,0.09375
3,12,25998,0.125
6,2,26209,0.15625
6,1,30666,0.1875
54,2,30769,0.21875
24290,159,31125,1.0
1926,16,31203,0.3125
5,1,31275,0.25
745,1,31366,0.5
11671,1,34059,0.625
11,1,34225,0.28125
125,1,34285,0.34375
181,1,35039,0.375
8303,119,35704,0.9375
16,2,36037,0.40625
36,3,36093,0.46875
25409,1,36200,0.4375
17211,206,42014,0.5625
23349,8,42564,0.78125
15,2,43181,0.53125
16218,128,43699,0.96875
28,16,44475,0.59375
151,4,46348,0.65625
13,16,48502,0.6875
7617,81,56236,0.875
1268,4,56528,0.90625
