LIN,S3_V1_D3,S3_V1_D4,S3_V2_D1,S3_V2_D2,S3_V2_D3,S3_V2_D4,S3_V3_D1,S3_V3_D2,S3_V3_D3,S3_V3_D4,S3_V4_D1,S3_V4_D2,S3_V4_D3,S3_V4_D4,S3_V5_D1,S3_V5_D2,S3_V5_D3,S3_V5_D4,S3_V6_D1,S3_V6_D2,S3_V6_D3,S3_V7_D1,S3_V7_D2,S3_V7_D3,S3_V7_D4,S3_V8_D1,S3_V8_D2,S3_V8_D3,S3_V8_D4,S3_V9_D1,S3_V9_D2,S3_V9_D3,S3_V9_D4,S3_V10_D1,S3_V10_D2,S3_V10_D3,S3_V10_D4
34.606035,28.896394,125.784364,50.543556,212.589598,128.608286,19.886981,143.49848,175.090405,125.984363,125.331187,102.848995,204.882622,35.802689,140.720039,23.250407,128.178121,164.371868,355.583374,145.328859,25.343687,133.307122,203.594469,148.893378,21.658494,25.767723,22.006977,203.059921,177.931199,15.543254,189.443462,21.605837,83.829473,24.447458,159.854545,143.486784,170.251908,170.251908
91.685172,38.733972,357.403277,94.000611,421.841719,573.107387,178.897526,600.091926,587.147252,534.431626,360.388111,532.152479,648.528106,138.019519,545.795067,45.229041,478.407826,640.997647,1219.829495,658.492732,57.134187,587.501576,647.719379,600.091926,80.895388,105.905887,51.040761,747.880744,578.508746,25.586929,612.041587,42.211105,137.522267,463.644397,569.815802,600.091926,563.975415,563.975415
13.486705,7.675973,783.340065,48.116406,79.914636,50.820571,6.373205,49.21255,38.428437,129.94991,783.340065,84.043558,87.058795,6.370039,84.529636,8.195328,86.597951,74.828898,88.349161,114.669283,7.56383,55.099478,87.058795,49.21255,23.125472,64.700854,8.485036,102.133917,68.982341,7.250279,114.794412,8.359173,22.528053,9.239775,41.545466,49.21255,38.101874,38.101874
28.314184,7.525181,2921.914757,41.768558,155.470207,184.214536,188.755365,153.742904,159.357984,109.430522,2921.914757,64.671694,135.864951,75.152765,343.790537,5.973888,74.258076,61.064054,1391.227951,146.420965,5.804676,138.795139,135.864951,153.742904,7.943161,60.131584,6.751548,144.257613,128.225495,7.695807,226.905289,6.772975,73.310487,194.90592,152.235355,153.742904,181.418898,181.418898
228.750381,124.837839,1502.492947,38.104255,194.781639,710.507789,7941.64742,668.341394,590.291679,138.661517,1498.799702,523.647979,649.335234,232.720995,352.130196,82.496889,190.622267,188.086066,4817.007158,669.873791,134.845422,750.01561,534.983575,668.341394,16.966022,123.377027,122.430281,670.719849,166.741453,20.474934,729.429713,181.889853,203.137892,5787.547592,819.842472,668.341394,991.888166,991.888166
22.824392,21.635216,1014.6511,37.691302,49.407673,64.423856,2715.653946,64.521636,78.800892,35.749358,1014.6511,26.311488,42.62047,36.618101,123.698332,20.163619,43.864044,43.589901,11027.431482,60.414804,21.480081,50.997461,42.62047,64.521206,14.838077,43.78432,20.190281,53.365799,49.920528,10.420965,50.17082,21.516827,38.792565,2526.784925,53.945605,64.521636,65.124694,65.124694
35.854458,34.670426,1030.084925,38.096208,103.506132,127.781582,48649.499933,89.603581,147.215262,76.62182,1023.788044,76.893598,141.853012,67.311624,300.102077,21.359235,66.248179,53.812915,1032.468064,119.167508,41.05051,71.493609,141.850709,89.603581,23.434189,50.372359,33.907178,138.132303,89.84775,75.647156,100.405401,37.266056,42.473096,44609.126398,58.123833,89.603581,138.376722,138.376708
20.967611,18.643601,1456.835917,11.065503,16.62689,49.097397,13.608432,69.886564,72.486617,41.102126,1454.122846,22.581768,46.426112,11.640012,50.370904,27.795045,26.800664,24.194931,2626.622413,36.281688,15.024212,52.221703,46.426112,69.88929,9.391774,34.290133,28.388559,36.095404,55.461748,75.40923,29.043713,13.020654,15.019386,645.019448,54.132802,69.887074,50.599404,50.599404
53.727429,42.523989,309.136991,42.619131,152.180386,171.403813,4590.191675,200.015351,202.603775,189.309299,308.748055,63.764677,148.984677,34.718825,26.941466,23.354639,150.134375,123.112022,1341.621614,190.990973,36.49172,172.493127,148.985552,200.015351,39.095073,103.219566,23.212194,155.657441,173.151992,13.562111,158.307546,32.966518,62.080135,410.5356,167.035342,200.015351,173.113094,173.113094
21.34776,17.288008,1420.406978,51.438564,282.829507,467.226445,108.536953,534.455025,507.770908,275.333736,1419.007856,79.142413,286.79237,94.396793,956.255549,16.248527,102.551099,84.893356,2267.956929,408.807878,26.725914,386.151045,287.676907,534.455025,14.851803,131.726065,12.605226,313.523434,455.437476,17.843638,470.187493,14.262757,80.668055,55.266355,498.277213,534.455025,469.535146,469.535146
